"subject" "activity" "tbodyaccmeanx" "tbodyaccmeany" "tbodyaccmeanz" "tbodyaccstdx" "tbodyaccstdy" "tbodyaccstdz" "tgravityaccmeanx" "tgravityaccmeany" "tgravityaccmeanz" "tgravityaccstdx" "tgravityaccstdy" "tgravityaccstdz" "tbodyaccjerkmeanx" "tbodyaccjerkmeany" "tbodyaccjerkmeanz" "tbodyaccjerkstdx" "tbodyaccjerkstdy" "tbodyaccjerkstdz" "tbodygyromeanx" "tbodygyromeany" "tbodygyromeanz" "tbodygyrostdx" "tbodygyrostdy" "tbodygyrostdz" "tbodygyrojerkmeanx" "tbodygyrojerkmeany" "tbodygyrojerkmeanz" "tbodygyrojerkstdx" "tbodygyrojerkstdy" "tbodygyrojerkstdz" "tbodyaccmagmean" "tbodyaccmagstd" "tgravityaccmagmean" "tgravityaccmagstd" "tbodyaccjerkmagmean" "tbodyaccjerkmagstd" "tbodygyromagmean" "tbodygyromagstd" "tbodygyrojerkmagmean" "tbodygyrojerkmagstd" "fbodyaccmeanx" "fbodyaccmeany" "fbodyaccmeanz" "fbodyaccstdx" "fbodyaccstdy" "fbodyaccstdz" "fbodyaccmeanfreqx" "fbodyaccmeanfreqy" "fbodyaccmeanfreqz" "fbodyaccjerkmeanx" "fbodyaccjerkmeany" "fbodyaccjerkmeanz" "fbodyaccjerkstdx" "fbodyaccjerkstdy" "fbodyaccjerkstdz" "fbodyaccjerkmeanfreqx" "fbodyaccjerkmeanfreqy" "fbodyaccjerkmeanfreqz" "fbodygyromeanx" "fbodygyromeany" "fbodygyromeanz" "fbodygyrostdx" "fbodygyrostdy" "fbodygyrostdz" "fbodygyromeanfreqx" "fbodygyromeanfreqy" "fbodygyromeanfreqz" "fbodyaccmagmean" "fbodyaccmagstd" "fbodyaccmagmeanfreq" "fbodybodyaccjerkmagmean" "fbodyaccjerkmagstd" "fbodyaccjerkmagmeanfreq" "fbodygyromagmean" "fbodygyromagstd" "fbodygyromagmeanfreq" "fbodygyrojerkmagmean" "fbodygyrojerkmagstd" "fbodygyrojerkmagmeanfreq" "angletbodyaccmeangravity" "angletbodyaccjerkmeangravitymean" "angletbodygyromeangravitymean" "angletbodygyrojerkmeangravitymean" "anglexgravitymean" "angleygravitymean" "anglezgravitymean"
"51" 21 "SITTING" 0.216187139178082 -0.0164350641465753 -0.113122505739726 -0.569532720491781 -0.455173375848356 -0.572258170273973 0.687884499438356 -0.0314882034931507 0.0710778393315069 -0.958399863150685 -0.926458702575342 -0.911677210424658 0.122258601616438 -0.0029055377160274 0.000679731295205481 -0.636643518643836 -0.600760500246575 -0.763664196575342 -0.0159551017977315 -0.0766835092534247 0.0649909851506849 -0.69728664739726 -0.668259716630137 -0.611311297719452 -0.075853329050411 -0.0584742528808219 -0.0793542025136986 -0.743454476931507 -0.801798331369863 -0.734987789986301 -0.493861213039726 -0.548289964838356 -0.493861213039726 -0.548289964838356 -0.643846908917808 -0.631330295739726 -0.563792598739726 -0.64871301660274 -0.770242227123288 -0.795424173972603 -0.59750121719726 -0.498756884849315 -0.636868804845205 -0.559661474023014 -0.469656222171233 -0.574029365424658 -0.237934365694521 -0.00629620712328767 0.0253424809726027 -0.655804644993151 -0.622588616326027 -0.739739349041096 -0.649447485465753 -0.6046528946 -0.786503042739726 -0.0938821271739726 -0.246177322957534 -0.147393102875342 -0.661490659136986 -0.699226012743425 -0.615149112328767 -0.711985373013699 -0.655817272150685 -0.647777508315069 -0.135698404247945 -0.210037660146712 -0.062417835370137 -0.553368452054795 -0.617485947089041 0.0292107727326027 -0.620702003178082 -0.64929636389863 0.165797846050548 -0.698093140013699 -0.67829320430137 -0.0936255424849315 -0.792980656849315 -0.814702042054795 0.136125736152055 0.242654114948904 -0.0954517987205479 -0.0129989331643836 -0.036340516890411 -0.511807553972603 0.0960008002068493 -0.0364213911
"52" 22 "SITTING" 0.271308707764706 -0.0141562364482353 -0.114434832917647 -0.835470487423529 -0.773447913147059 -0.813565133198824 0.671105532705882 0.0353157134094823 0.146028981861176 -0.980861093647059 -0.973665028352941 -0.964313135882353 0.0645581350705882 0.00373836527943529 0.0136875367848353 -0.83654964446 -0.827100580929412 -0.880065982469412 -0.0240836440674118 -0.0777108118235294 0.104580422258824 -0.867046439423529 -0.831242963529412 -0.828422747117647 -0.0977090025047059 -0.0402117315835294 -0.0707907813976471 -0.870199605635294 -0.887718065117647 -0.876930265552941 -0.802021504941177 -0.819229730388235 -0.802021504941177 -0.819229730388235 -0.840336171670588 -0.830278013423529 -0.802877119694118 -0.823830352549412 -0.881990054317647 -0.887514307294118 -0.831770199776471 -0.789397019354118 -0.839249264470588 -0.837627254976471 -0.77966497506 -0.815877413003529 -0.10161119802 0.0320681986458824 0.0829949932623529 -0.844147319682353 -0.835970947364706 -0.8702304788 -0.843453251705882 -0.829365506470588 -0.888586917176471 0.0655897695117176 -0.149278148047059 -0.0192436647270588 -0.837043751411765 -0.846027863882353 -0.825029772175294 -0.877156200117647 -0.825542278929412 -0.846403371058824 -0.0682263958032941 -0.179153227504706 -0.0289114011138824 -0.814732175976471 -0.850008832823529 0.131798213309412 -0.828270861595294 -0.833334975564706 0.205337696497647 -0.844196053375294 -0.842154264329412 -0.0365199608328235 -0.886707248470588 -0.896722983764706 0.142631826082 0.0120635138094118 0.0390276658235294 -0.04132427672 -0.0818066480152941 -0.503388493023529 0.0400889755058823 -0.0933336691552941
"53" 23 "SITTING" 0.265472088225806 -0.0174275816801452 -0.1209904565 -0.470799966467742 -0.342736114 -0.492790869016129 0.690197534677419 -0.0533948855483871 0.103126223141774 -0.95781645983871 -0.94777459483871 -0.920867779677419 0.0347705358532258 0.0550629960806452 0.0443200588435484 -0.515381089183871 -0.455625576516129 -0.679656121983871 -0.0643086851864516 -0.0461386812580645 0.0962172629935484 -0.604694752619355 -0.582533158758065 -0.524002019806452 -0.142396062687097 -0.0320522455774194 -0.0342981200258065 -0.626707756532258 -0.715126452596774 -0.635201166725806 -0.398480363444355 -0.456334332258065 -0.398480363444355 -0.456334332258065 -0.527736022390468 -0.484772720716129 -0.464181397658065 -0.545758120435484 -0.676994975983871 -0.697823204483871 -0.500017877467742 -0.366217014790323 -0.554692596306452 -0.461497655227419 -0.375147756709677 -0.501715156983871 -0.326082506596774 0.0047825358983871 0.0129236136322581 -0.539955728595161 -0.478598256783387 -0.654406125483871 -0.533332651514516 -0.468242495746774 -0.703990072758064 -0.133252839822581 -0.269809036033871 -0.208127970932258 -0.538994858451613 -0.611494236177419 -0.507452524516129 -0.627672917412903 -0.571826366225806 -0.575213149516129 -0.105479283870968 -0.165352917451613 -0.0553028799177419 -0.444003541564516 -0.550333046467742 0.050246411581129 -0.478366877579032 -0.497401731064516 0.106934512878113 -0.589184989193548 -0.596840541387097 -0.04356566079 -0.704287104548387 -0.711059115559677 0.0686466988430645 -0.00461914388548387 0.0785133138548387 0.178261298295161 0.0676370651129032 -0.514539793225806 0.107829718243548 -0.0613126287870968
"54" 24 "SITTING" 0.270381006764706 -0.0182790646886247 -0.106986320764706 -0.627055162941176 -0.561041394382353 -0.625270984789706 0.676597831823529 0.0168075321470588 0.123498121845588 -0.972662250441176 -0.956599896029412 -0.934162493970588 0.0779894655441176 0.0137611368126471 -0.0216663271504412 -0.663207405367647 -0.637957971073529 -0.769828523926471 -0.0347942142348529 -0.0631713676882353 0.0925757338941176 -0.766582258073529 -0.688071553426471 -0.669285969558824 -0.0770458922220588 -0.0532733255926471 -0.0230038594073529 -0.757770393779412 -0.796354385338235 -0.752012308417647 -0.574582152939706 -0.618884676616177 -0.574582152939706 -0.618884676616177 -0.669875317477941 -0.656310088897059 -0.632159420161765 -0.692336457470588 -0.776358552426471 -0.793327812661765 -0.651293302970588 -0.587147979264706 -0.674321197602941 -0.618899120647059 -0.576584291939706 -0.630336639104412 -0.250124276797647 -0.0010876480025 0.0641104660675 -0.681631329661765 -0.655819055941177 -0.752518408764706 -0.675007694648529 -0.643397790455441 -0.786372733955882 -0.0820117890294118 -0.171123527154412 -0.117181460526471 -0.717032910279412 -0.717170968235294 -0.661753571602941 -0.783086991941176 -0.675382838867647 -0.703785306764706 -0.0945945309714706 -0.203982043333824 -0.0777538225272059 -0.618077500529412 -0.679917667617647 0.0525311380632353 -0.64904409475 -0.668546220367647 0.184349661836765 -0.726270885573529 -0.723222347619118 -0.0800783634044118 -0.798164812897059 -0.802636148367647 0.117961569660294 0.0461801150354412 0.00404533678382353 -0.02912176775 -0.0710788226323529 -0.501545235735294 0.0580163561470588 -0.0788393049466029
"55" 25 "SITTING" 0.295066166461538 -0.0201113279166154 -0.111217209830769 -0.677263339907692 -0.55787529376 -0.6966105136 0.631058494876923 0.0757746204769231 0.0800141471169231 -0.978217768615385 -0.970507056461538 -0.959375513538462 0.0500558379384615 0.00569624380153846 -0.000721305950615384 -0.696038218361538 -0.635252916015385 -0.807428440676923 -0.0355463188412308 -0.0721688544 0.0539966300923077 -0.754499083646154 -0.723846207569231 -0.704241263490769 -0.08867393212 -0.0292568668292308 -0.0733404448738462 -0.745863418584615 -0.810294670815385 -0.768153823687692 -0.624261606707692 -0.668131362815385 -0.624261606707692 -0.668131362815385 -0.695717137893846 -0.681854585261538 -0.665517578492308 -0.721093019492308 -0.7837041636 -0.802754784030769 -0.678848107707692 -0.570599214913846 -0.735258543353846 -0.677682308215385 -0.580156113555385 -0.701340028507692 -0.180119523081538 0.0649995560507692 0.0812744953984615 -0.707713766476923 -0.651386775646154 -0.792686775461538 -0.711579511138462 -0.643230161046154 -0.820975140861538 -0.00748679853076923 -0.168317636884615 -0.0878978441353846 -0.704671368476923 -0.742152729815385 -0.691446931404615 -0.771819865076923 -0.717070769815385 -0.737046931538462 -0.0666317544198461 -0.147551805912308 -0.0136911588546 -0.657864204861539 -0.726457965107692 0.130741362044615 -0.67252063 -0.696908849915385 0.253128006236923 -0.737449515923077 -0.761003372738462 -0.00278513964892308 -0.803710151569231 -0.816245640307692 0.149051763495385 -0.114620538061231 0.11953725912 -0.0182604092769231 -0.04275882 -0.439142902769231 0.00191357146153846 -0.0392363042581538
"56" 26 "SITTING" 0.306939695769231 -0.0189857842564103 -0.109426785410256 -0.499871439358974 -0.396615422001282 -0.493097420578205 0.671276794487179 -0.00177542558974359 0.0911727220858974 -0.962161022820513 -0.958607060897436 -0.941199418205128 0.0687087933282051 -0.018938084375641 -4.4915762307693e-05 -0.551504187601282 -0.516258471980769 -0.689397526102564 0.00199401408230769 -0.08470807145 0.0908608240820513 -0.670790200128205 -0.609001337717949 -0.541620341717949 -0.106338308001282 -0.032269652474359 -0.0609730130025641 -0.673267764358974 -0.730008588076923 -0.666615745769231 -0.426021023611538 -0.487854032307692 -0.426021023611538 -0.487854032307692 -0.557152940387179 -0.536175565271795 -0.515861295717949 -0.592073879064103 -0.699277895897436 -0.728469301 -0.529030684871795 -0.437568155319231 -0.566430561021795 -0.490606799589744 -0.416421803569231 -0.498165075279487 -0.298830790371795 -0.00974383772307692 0.0086166597294359 -0.5747053535 -0.541859066358974 -0.666049053205128 -0.568368150153846 -0.52225450274359 -0.711636128179487 -0.104890605296154 -0.216748288628205 -0.175895772951282 -0.608261893333333 -0.634892160602564 -0.535466078128205 -0.693046371153846 -0.60174359348718 -0.588147872192308 -0.106883277575641 -0.171448994371795 -0.0478789256038462 -0.481987495641026 -0.572800198219231 0.0439756822917308 -0.526484085551282 -0.55321967395641 0.149368252934615 -0.634090805705128 -0.638149770942308 -0.0248360383832051 -0.728161457179487 -0.749468657012821 0.152160972894872 -0.144486518085641 -0.012406137525641 -0.116503240337179 0.0431040026698718 -0.49858185525641 0.0727295295641026 -0.0556027498876026
"57" 27 "SITTING" 0.268407926285714 -0.0191973864571429 -0.110159299685714 -0.561553479002857 -0.4015719502 -0.544713413195714 0.715163003142857 -0.0519055989714286 0.0507745684464429 -0.963753153857143 -0.955192140142857 -0.942068170142857 0.0339251956607143 0.0124898168674286 0.0279328775451429 -0.583379317242857 -0.5128584014 -0.720756816285714 -0.022511935185 -0.0748825488834286 0.114760088385714 -0.6640314915 -0.643634091085714 -0.5813578859 -0.100848638997 -0.0382829381471429 -0.0776445895971429 -0.674713221512857 -0.756540115785714 -0.696271142445714 -0.47958815738 -0.551163810514286 -0.47958815738 -0.551163810514286 -0.585044850842857 -0.55600665769 -0.53110914563 -0.613024605374286 -0.724709753285714 -0.741788541385714 -0.566210310114286 -0.431396720071429 -0.602689164485714 -0.56136991231 -0.425716142038714 -0.551221369831429 -0.221244688837143 -0.0164261493828571 0.0370819940471429 -0.598489406844286 -0.542597999761429 -0.6988245754 -0.606236348805714 -0.514519411471429 -0.741840523714286 -0.0664195494714286 -0.28458850607 -0.171915853571429 -0.604515802428571 -0.658706152275714 -0.583880203842857 -0.684641452857143 -0.640172475957143 -0.621531782371429 -0.117474979653 -0.137993221788571 -0.0913645008728571 -0.526465362085714 -0.637084489114286 0.0930006142914286 -0.550585762871429 -0.56708611441 0.130545710902857 -0.649870561115286 -0.657529490285714 -0.0150525633975714 -0.742779625571429 -0.760086169285714 0.125356576035714 0.037581675112 0.0657011787385714 -0.109907577041429 0.0218973296328571 -0.537084869571429 0.100464096928571 -0.0224724041521429
"58" 28 "SITTING" 0.270706548194444 -0.0160243819666667 -0.108269471888889 -0.639545443680833 -0.539896456240278 -0.640570343083333 0.592755835027778 0.0479268928611111 0.166537194758333 -0.974700930972222 -0.966887425555556 -0.947411373888889 0.0618217473984722 0.02466169561875 -0.0132479139595833 -0.653087877291667 -0.614691640373611 -0.765570210833333 -0.0454718349597222 -0.0606715178680556 0.0835534120763889 -0.733432219986111 -0.702256959986111 -0.692922933694444 -0.0956561963597222 -0.0460011502579167 -0.0604244606527778 -0.726853343319444 -0.793543947152778 -0.751994850152778 -0.584500717805556 -0.627115266201111 -0.584500717805556 -0.627115266201111 -0.659169862013889 -0.637240143619444 -0.645321658955972 -0.674998734333333 -0.767047028722222 -0.779038690513889 -0.656213481213889 -0.570238454304167 -0.686370480513889 -0.634565930805556 -0.554543455072222 -0.646728154666667 -0.226699741970694 -0.00460848269013889 0.103048661743056 -0.675547590680556 -0.645142874430556 -0.749365786861111 -0.661090973527778 -0.607461525408333 -0.780846315 -0.0434404396430556 -0.199657163298611 -0.117621879555556 -0.684883120819444 -0.726561383640278 -0.676038902138889 -0.750315516208333 -0.693708352930556 -0.728401569027778 -0.0756670540708333 -0.207504063705556 0.00327451220972222 -0.621870628319444 -0.6890211155 0.0923511569450417 -0.640422956638889 -0.635990137203333 0.177395657611111 -0.716153763305556 -0.705597927205556 -0.0250762595027778 -0.783945431083333 -0.789023027638889 0.160215413068056 0.0349962698958333 0.0369186840152778 -0.0211053126930556 0.0274049067181944 -0.415089183375 0.0291601979722222 -0.113912024495833
"59" 29 "SITTING" 0.2650793996 -0.0168953769366667 -0.112916479616667 -0.756394584683333 -0.676619357833333 -0.738987332366667 0.498634338166667 0.121250265692145 0.180018277618333 -0.976115407 -0.973385434333333 -0.959778016333333 0.0694570059616667 -0.0128980476333333 0.0219790442582167 -0.777855641333333 -0.753644389398333 -0.851517614833333 -0.0273571178283333 -0.0663201342716667 0.0755324813233333 -0.833397109333333 -0.792005487166667 -0.759359927133333 -0.0826679762393333 -0.0344109966996667 -0.0570258634166667 -0.835834034833333 -0.868956524833333 -0.833190624483333 -0.709441521636667 -0.745618548633333 -0.709441521636667 -0.745618548633333 -0.779747843506667 -0.7738272941 -0.739048794616667 -0.784799840333333 -0.8521787735 -0.8666960445 -0.759111794083333 -0.699430318466667 -0.779529178283333 -0.756196695633333 -0.685855066433333 -0.7388393219 -0.18049907085 0.0448224767483333 0.0778639470333333 -0.78243338215 -0.76442118935 -0.835258087666667 -0.793822466333333 -0.758944795383333 -0.866570061 0.05291079816 -0.144571883433333 -0.0482174354433333 -0.80669756605 -0.814744743318333 -0.764717388233333 -0.84312226 -0.782473021666667 -0.780947648166667 -0.05931869334 -0.153148686016667 -0.0278498226116667 -0.740238201816667 -0.788866608833333 0.148514486635 -0.7655647416 -0.78601160505 0.246033784173 -0.812371670533333 -0.804997963666667 -0.00477659346166667 -0.867216131333333 -0.876050630833333 0.165751290135 0.026086507035 0.0438399248883333 0.0471607449666667 -0.0820713418833333 -0.338605429333333 -0.0347952608333333 -0.128770569566667
"60" 30 "SITTING" 0.259519022516129 -0.0227381683403226 -0.103771447758065 -0.754476619145161 -0.667266776080645 -0.766766959564516 0.594173598741936 0.0576662584774194 0.144366140727482 -0.962844967741936 -0.956243287096774 -0.953337226290323 0.0558620415951613 0.0344618861856452 0.019068057215 -0.756082476854839 -0.736584758574194 -0.853558867454839 -0.013568461225 -0.0895539834354839 0.0961661257516129 -0.804238612854839 -0.791586680225806 -0.78713254016129 -0.0931951020048387 -0.0307211261532258 -0.0632098670375806 -0.821138242064516 -0.862680741843548 -0.838514118967742 -0.71163104616129 -0.734465 -0.71163104616129 -0.734465 -0.768111763354839 -0.754573125354839 -0.727554539193548 -0.760127169620968 -0.846287867629032 -0.861823861935484 -0.747566778548387 -0.690631240354839 -0.795734375806452 -0.758257341241935 -0.678128528112903 -0.771686295032258 -0.132094952291935 0.000174377408064518 0.118566194356452 -0.769450688790323 -0.75020079066129 -0.842668940806452 -0.764487009225806 -0.739673608451613 -0.863329316129032 0.0641473554612903 -0.115919163258065 -0.0507474148709677 -0.781744920806452 -0.807462051193548 -0.771748404516129 -0.813017841693548 -0.786055676887097 -0.813031600774194 -0.121890952398387 -0.153422065130645 0.0280780264919355 -0.726398983258065 -0.783123067967742 0.103737139083871 -0.747633678919355 -0.765717484483871 0.215230293696774 -0.797024500235484 -0.778694417790323 -0.0661623619938532 -0.863058780274194 -0.870083213709677 0.122696721935484 0.0303116063465484 0.0797297053935484 0.0227426297580645 0.0143691753435484 -0.439422363225806 0.0218463306290323 -0.09534033045
"61" 1 "STANDING" 0.277458048780488 -0.0173952186264634 -0.113330261707317 -0.702799483296341 -0.607231774295732 -0.698359723497561 0.628006470463415 0.0880397073536585 0.106056167957317 -0.976683599268293 -0.968772872073171 -0.949232212804878 0.0759705279634146 0.022118725180122 0.0314997779792683 -0.698055537634146 -0.680174658634146 -0.818972692890244 -0.054125501197439 -0.0501857782268293 0.0832893899646341 -0.750643833597561 -0.740461225829268 -0.729986319829268 -0.113032782356098 -0.0374677001719512 -0.0554982636368293 -0.777599094634146 -0.828739030817073 -0.797144165609756 -0.650673996470732 -0.694847241853659 -0.650673996470732 -0.694847241853659 -0.713461501243902 -0.693446205597561 -0.675671035742683 -0.706110523463415 -0.807855614536585 -0.820631893951219 -0.700804866926829 -0.629756377971951 -0.735406451878049 -0.704777048243902 -0.621619803997561 -0.703578014865854 -0.141882209291463 0.0325974086414634 0.103767413156098 -0.7116969605 -0.697762430652439 -0.803257085 -0.711578956296341 -0.683300491613415 -0.833791671890244 0.0232815613780488 -0.142686396241463 -0.0744869581487805 -0.716027764780488 -0.760667888341463 -0.724864212682927 -0.763159379878049 -0.733045998829268 -0.758362029719512 -0.101059108326829 -0.17688212535 -0.0338053860682927 -0.684869328341463 -0.749053622890244 0.152349812756098 -0.688894787929268 -0.701862395682927 0.232361408619512 -0.740338130597561 -0.73541368804878 -0.0361416283012195 -0.820879035317073 -0.833316372317073 0.159015800246585 0.0351305528195122 -0.047080404600122 0.0413718707682927 0.106103481007073 -0.468138017439024 -0.000201582048780488 -0.0618099055207317
"62" 2 "STANDING" 0.2798606646 -0.013990837814 -0.111565990336 -0.65691809152 -0.570544074976 -0.6974148024 0.6801832724 0.014113066266 0.14604318658 -0.975309954 -0.963878144 -0.9510469468 0.1014575334946 0.0040999253494 -0.0065194241484 -0.688327342256 -0.655617045648 -0.7932188024 -0.01249028199 -0.100482685688 0.0851934917 -0.753885935712 -0.72706838994 -0.71626827172 -0.10051153851 -0.0322685585 -0.0744273825376 -0.76573670678 -0.81506687768 -0.77592508036 -0.61399205368 -0.64456721542 -0.61399205368 -0.64456721542 -0.69456191276 -0.67990938672 -0.66630038524 -0.707984675904 -0.79325329972 -0.81391118188 -0.67003087196 -0.59125624066 -0.72326944696 -0.65294773456 -0.587136293902 -0.7077035537 -0.1967564263 0.0501389803589 0.080221008834 -0.7053629132 -0.6777499041 -0.7758075344 -0.69877393638 -0.655000644344 -0.8095224554 -0.01829522206 -0.202281162596 -0.09395060794 -0.712895981612 -0.74322721348 -0.703438257952 -0.7684618828 -0.7203554875 -0.7480509914 -0.100593439708 -0.17708968278 0.002108997664 -0.63466148078 -0.7067905718 0.049642932058 -0.6738721404 -0.69020668816 0.218930674932 -0.73744895496 -0.7402375822 -0.020241327216 -0.81213960018 -0.83021581394 0.182261350518 0.04082055732 -0.0073306345568 -0.028439315936 0.00584442794000001 -0.5086605962 0.064726837052 -0.099800382106
"63" 3 "STANDING" 0.284861176956522 -0.0194761230021739 -0.108000099304348 -0.529771174413043 -0.453933334526087 -0.562822294347826 0.776783261608696 -0.125121092504348 0.0571085656869565 -0.962652023695652 -0.959138739130435 -0.942214200652174 0.0828307176826087 0.00676923133695652 -0.0212371226504348 -0.573981942869565 -0.58316377718913 -0.755473579347826 -0.0387618296065217 -0.0579757522826087 0.0601096377478261 -0.681146281521739 -0.620268700565217 -0.597975788717391 -0.0977087898367391 -0.0456864833630435 -0.0643872632130435 -0.698396625413043 -0.767563323043478 -0.715096734326087 -0.477339637695652 -0.54036566376087 -0.477339637695652 -0.54036566376087 -0.6048934555 -0.593459930652174 -0.531794008021739 -0.596497784804348 -0.737642321086956 -0.759635162173913 -0.551284335413043 -0.494435941586957 -0.641152268521739 -0.52318913548913 -0.469241440065217 -0.559533430347826 -0.266331135326087 -0.0467069478695652 -0.0197042544086957 -0.598782659717391 -0.603898759695652 -0.735260312173913 -0.586916767586957 -0.589578418608696 -0.774409768913043 -0.131279080178261 -0.286763495994565 -0.215682025619565 -0.633873040847826 -0.663152583630435 -0.597502393434783 -0.69909531 -0.603151532304348 -0.638292449478261 -0.102273066363043 -0.197926562970652 -0.0613427569565217 -0.536311831173913 -0.614912784847826 0.0610528415 -0.58121610723913 -0.612486850521739 0.131217522236957 -0.646633344565217 -0.635653654065217 -0.0344151726 -0.757103102608696 -0.780736640869565 0.0736434724508696 -0.0885904964013044 0.0239925970652174 0.0683986394565217 -0.0664648614782609 -0.575803458043478 0.167860161447826 -0.0312512710630435
